wikidata_qid,wikidata_name,inat_taxon_id,inat_name,inat_rank,strategies,similarity,label,found_by_generation,notes
Q13231927,Afrasura submarmorata,1364075,Afrasura submarmorata,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,1419522,Paruraecha submarmorata,species,trigram,0.7391304347826086,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,521120,Tipula submarmorata,species,trigram,0.7142857142857143,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,1468436,Phelipara submarmorata,species,trigram,0.6818181818181819,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,1689503,Idioptera submarmorata,species,trigram,0.6818181818181819,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,1299228,Afrasura subfulvia,species,trigram,0.6190476190476191,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,1632354,Tonicella submarmorea,species,trigram,0.5238095238095238,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,1441040,Monocrepidius submarmoratus,species,trigram,0.4814814814814815,0,True,Wikidata doesn't seem to have the complex 1364075
Q13231927,Afrasura submarmorata,446921,Afrasura,genus,trigram,0.38095238095238093,0,True,Wikidata doesn't seem to have the complex 1364075
Q105937260,Afrius,627723,Afrius,genus,exact|trigram,1.0,0,True,
Q105937260,Afrius,1360412,Afrius,subgenus,exact|trigram,1.0,1,True,
Q105937260,Afrius,1360413,Subafrius,subgenus,trigram,0.6666666666666667,0,True,
Q105937260,Afrius,709787,Afrius kolleri,species,trigram,0.4285714285714286,0,True,
Q105937260,Afrius,1458194,Afrius yolofus,species,trigram,0.4285714285714286,0,True,
Q105937260,Afrius,709785,Afrius flavirostrum,species,trigram,0.3157894736842105,0,True,
Q20668495,Afrocrania,1296985,Afrocrania,subgenus,exact|trigram,1.0,1,True,
Q20668495,Afrocrania,1642969,Afrocrania,genus,exact|trigram,1.0,0,True,
Q20668495,Afrocrania,1646939,Afrocranus,genus,trigram,0.8,0,True,
Q20668495,Afrocrania,559806,Afrocrocus,genus,trigram,0.6,0,True,
Q20668495,Afrocrania,708236,Crania,genus,trigram,0.6,0,True,
Q20668495,Afrocrania,1231166,Dicrania,genus,trigram,0.6,0,True,
Q20668495,Afrocrania,1646940,Afrocranus mixtus,species,trigram,0.5294117647058824,0,True,
Q20668495,Afrocrania,1642970,Afrocrania foveolata,species,trigram,0.5,0,True,
Q20668495,Afrocrania,753560,Afrocriotettix,genus,trigram,0.5,0,True,
Q20668495,Afrocrania,152118,Craniata,class,trigram,0.4,0,True,
Q2506863,Afrocrania,1296985,Afrocrania,subgenus,exact|trigram,1.0,0,True,
Q2506863,Afrocrania,1642969,Afrocrania,genus,exact|trigram,1.0,1,True,
Q2506863,Afrocrania,1646939,Afrocranus,genus,trigram,0.8,0,True,
Q2506863,Afrocrania,559806,Afrocrocus,genus,trigram,0.6,0,True,
Q2506863,Afrocrania,708236,Crania,genus,trigram,0.6,0,True,
Q2506863,Afrocrania,1231166,Dicrania,genus,trigram,0.6,0,True,
Q2506863,Afrocrania,1646940,Afrocranus mixtus,species,trigram,0.5294117647058824,0,True,
Q2506863,Afrocrania,1642970,Afrocrania foveolata,species,trigram,0.5,0,True,
Q2506863,Afrocrania,753560,Afrocriotettix,genus,trigram,0.5,0,True,
Q2506863,Afrocrania,152118,Craniata,class,trigram,0.4,0,True,
Q10402424,Afrophisis,767273,Afrophisis,genus,exact|trigram,1.0,1,True,
Q10402424,Afrophisis,767600,Afrophisis,subgenus,exact|trigram,1.0,0,True,
Q10402424,Afrophisis,1485690,Afrophisis parva,species,trigram,0.625,0,True,
Q10402424,Afrophisis,1485687,Afrophisis undosa,species,trigram,0.5882352941176471,0,True,
Q10402424,Afrophisis,1485682,Afrophisis dumosa,species,trigram,0.5882352941176471,0,True,
Q10402424,Afrophisis,1485684,Afrophisis kisarawe,species,trigram,0.5263157894736843,0,True,
Q10402424,Afrophisis,1485686,Afrophisis tanzanica,species,trigram,0.5,0,True,
Q10402424,Afrophisis,1485683,Afrophisis flagellata,species,trigram,0.47619047619047616,0,True,
Q10402424,Afrophisis,1485681,Afrophisis carminator,species,trigram,0.47619047619047616,0,True,
Q10402424,Afrophisis,1485688,Afrophisis leptopennis,species,trigram,0.4545454545454546,0,True,
Q125221278,Agalope geoffi,1579313,Agalope geoffi,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,
Q125221278,Agalope geoffi,1579324,Agalope geoffi,section,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,
Q125221278,Agalope geoffi,947470,Agalope mineti,species,trigram,0.6428571428571428,0,True,
Q125221278,Agalope geoffi,1371174,Agalope livida,species,trigram,0.5714285714285714,0,True,
Q125221278,Agalope geoffi,1579325,Agalope livida,section,trigram,0.5714285714285714,0,True,
Q125221278,Agalope geoffi,560922,Agalope,genus,trigram,0.5,0,True,
Q125221278,Agalope geoffi,1256599,Tagalopsyche,genus,trigram,0.3571428571428571,0,True,
Q125221278,Agalope geoffi,714448,Tagalopsocina,subtribe,trigram,0.3571428571428571,0,True,
Q125221278,Agalope geoffi,1579311,Paragalope,genus,trigram,0.2857142857142857,0,True,
Q125221278,Agalope geoffi,1579310,Rotundagalope,genus,trigram,0.0714285714285714,0,True,
Q21439421,Agapanthia,52439,Agapanthia,genus,exact|trigram,1.0,0,True,
Q21439421,Agapanthia,739334,Agapanthia,subgenus,exact|trigram,1.0,1,True,
Q21439421,Agapanthia,941421,Cyanagapanthia,genus,trigram,0.7142857142857143,0,True,
Q21439421,Agapanthia,543835,Agapanthia lais,species,trigram,0.6666666666666667,0,True,
Q21439421,Agapanthia,941225,Cribragapanthia,genus,trigram,0.6666666666666667,0,True,
Q21439421,Agapanthia,1119291,Agapanthia viti,species,trigram,0.6666666666666667,0,True,
Q21439421,Agapanthia,1591392,Agapanthia paki,species,trigram,0.6666666666666667,0,True,
Q21439421,Agapanthia,905956,Agapanthia soror,species,trigram,0.625,0,True,
Q21439421,Agapanthia,1591663,Agapanthia posti,species,trigram,0.625,0,True,
Q21439421,Agapanthia,1591296,Agapanthia yagii,species,trigram,0.625,0,True,
Q10403226,Agnesiella,1154843,Agnesiella,genus,exact|trigram,1.0,1,True,
Q10403226,Agnesiella,1667509,Agnesiella,subgenus,exact|trigram,1.0,0,True,
Q10403226,Agnesiella,906059,Romagnesiella,genus,trigram,0.7692307692307692,0,True,
Q10403226,Agnesiella,1667534,Agnesiella ela,species,trigram,0.7142857142857143,0,True,
Q10403226,Agnesiella,1154842,Agnesiella aino,species,trigram,0.6666666666666667,0,True,
Q10403226,Agnesiella,1667529,Agnesiella bupa,species,trigram,0.6666666666666667,0,True,
Q10403226,Agnesiella,1666421,Agnesiella azra,species,trigram,0.6666666666666667,0,True,
Q10403226,Agnesiella,1667524,Agnesiella alni,species,trigram,0.6666666666666667,0,True,
Q10403226,Agnesiella,1667548,Agnesiella irma,species,trigram,0.6666666666666667,0,True,
Q10403226,Agnesiella,1667551,Agnesiella lata,species,trigram,0.6666666666666667,0,True,
Q119572410,Agnesiella,1154843,Agnesiella,genus,exact|trigram,1.0,0,True,
Q119572410,Agnesiella,1667509,Agnesiella,subgenus,exact|trigram,1.0,1,True,
Q119572410,Agnesiella,906059,Romagnesiella,genus,trigram,0.7692307692307692,0,True,
Q119572410,Agnesiella,1667534,Agnesiella ela,species,trigram,0.7142857142857143,0,True,
Q119572410,Agnesiella,1154842,Agnesiella aino,species,trigram,0.6666666666666667,0,True,
Q119572410,Agnesiella,1667529,Agnesiella bupa,species,trigram,0.6666666666666667,0,True,
Q119572410,Agnesiella,1666421,Agnesiella azra,species,trigram,0.6666666666666667,0,True,
Q119572410,Agnesiella,1667524,Agnesiella alni,species,trigram,0.6666666666666667,0,True,
Q119572410,Agnesiella,1667548,Agnesiella irma,species,trigram,0.6666666666666667,0,True,
Q119572410,Agnesiella,1667551,Agnesiella lata,species,trigram,0.6666666666666667,0,True,
Q21440670,Agonum,154600,Agonum,genus,exact|trigram,1.0,0,True,
Q21440670,Agonum,1395737,Agonum,subgenus,exact|trigram,1.0,1,True,
Q21440670,Agonum,422646,Liagonum,genus,trigram,0.75,0,True,
Q21440670,Agonum,379446,Notagonum,genus,trigram,0.6666666666666667,0,True,
Q21440670,Agonum,422701,Speagonum,genus,trigram,0.6666666666666667,0,True,
Q21440670,Agonum,422714,Vitagonum,genus,trigram,0.6666666666666667,0,True,
Q21440670,Agonum,422626,Idiagonum,genus,trigram,0.6666666666666667,0,True,
Q21440670,Agonum,422571,Altagonum,genus,trigram,0.6666666666666667,0,True,
Q21440670,Agonum,422629,Incagonum,genus,trigram,0.6666666666666667,0,True,
Q21440670,Agonum,422630,Iridagonum,genus,trigram,0.6,0,True,
Q13234250,Agonum fallax,1249451,Agonum fallax,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,1681224,Agonum fallax,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,154600,Agonum,genus,trigram,0.46153846153846156,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,1395737,Agonum,subgenus,trigram,0.46153846153846156,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,422646,Liagonum,genus,trigram,0.3076923076923077,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,379446,Notagonum,genus,trigram,0.23076923076923073,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,422701,Speagonum,genus,trigram,0.23076923076923073,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,422714,Vitagonum,genus,trigram,0.23076923076923073,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,422626,Idiagonum,genus,trigram,0.23076923076923073,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q13234250,Agonum fallax,422571,Altagonum,genus,trigram,0.23076923076923073,0,True,both are correct in a way... 1249451 and 1681224 seem just to be the same species and should be merged on inat
Q21441374,Agraphydrus,641690,Agraphydrus,genus,exact|trigram,1.0,0,True,
Q21441374,Agraphydrus,1396733,Agraphydrus,subgenus,exact|trigram,1.0,1,True,
Q21441374,Agraphydrus,1137578,Megagraphydrus,genus,trigram,0.7857142857142857,0,True,
Q21441374,Agraphydrus,1188174,Agraphydrus avita,species,trigram,0.6470588235294117,0,True,
Q21441374,Agraphydrus,1137590,Agraphydrus jaechi,species,trigram,0.6111111111111112,0,True,
Q21441374,Agraphydrus,1396739,Agraphydrus ogatai,species,trigram,0.6111111111111112,0,True,
Q21441374,Agraphydrus,1137582,Agraphydrus politus,species,trigram,0.5789473684210527,0,True,
Q21441374,Agraphydrus,1188175,Agraphydrus hanseni,species,trigram,0.5789473684210527,0,True,
Q21441374,Agraphydrus,1396741,Agraphydrus coomani,species,trigram,0.5789473684210527,0,True,
Q21441374,Agraphydrus,1396738,Agraphydrus narusei,species,trigram,0.5789473684210527,0,True,
Q6080542,Agriades,209734,Agriades,genus,exact|trigram,1.0,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,1456512,Agriades,subgenus,exact|trigram,1.0,1,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,1073729,Agriades dis,species,trigram,0.6666666666666667,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,1280352,Agriades luana,species,trigram,0.5714285714285714,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,1347881,Agriades leela,species,trigram,0.5714285714285714,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,209736,Agriades alexis,species,trigram,0.5333333333333333,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,209735,Agriades aquilo,species,trigram,0.5333333333333333,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,1073716,Agriades errans,species,trigram,0.5333333333333333,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,1073717,Agriades jaloka,species,trigram,0.5333333333333333,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q6080542,Agriades,1073726,Agriades pheres,species,trigram,0.5333333333333333,0,True,here the taxon tree between inat and wiki seem to differ -- inat seems to be more up-to-date than wiki
Q4694188,Agrisius japonicus,1265680,Agrisius japonicus,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,
Q4694188,Agrisius japonicus,1364106,Agrisius japonicus japonicus,subspecies,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,
Q4694188,Agrisius japonicus,1364108,Agrisius japonicus albida,subspecies,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,
Q4694188,Agrisius japonicus,1364110,Agrisius japonicus dubatolovi,subspecies,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,
Q4694188,Agrisius japonicus,1364097,Agrisius japonicus,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,
Q4694188,Agrisius japonicus,1042717,Lasius japonicus,species,trigram,0.7777777777777778,0,True,
Q4694188,Agrisius japonicus,101316,Gekko japonicus,species,trigram,0.6111111111111112,0,True,
Q4694188,Agrisius japonicus,418112,Lates japonicus,species,trigram,0.6111111111111112,0,True,
Q4694188,Agrisius japonicus,556238,Rumex japonicus,species,trigram,0.6111111111111112,0,True,
Q4694188,Agrisius japonicus,486630,Buteo japonicus,species,trigram,0.5555555555555556,0,True,
Q4694188,Agrisius japonicus,265680,Poecilopompilus algidus,species,,,1,False,
Q108068642,Agrisius leloii,1364098,Agrisius leloii,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,1364094,Agrisius leloii,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,1648936,Agrisius cernyi,species,trigram,0.7333333333333334,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,1669922,Agrisius soror,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,1669923,Agrisius witti,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,466819,Agrisius albula,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,364827,Calamus leloi,species,trigram,0.5333333333333333,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,356276,Agrisius,genus,trigram,0.5333333333333333,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,1020454,Agrisicula,genus,trigram,0.4666666666666667,0,True,Wikidata doesn't seem to have the complex 1364098
Q108068642,Agrisius leloii,1622689,Marcopoloia leloi,species,trigram,0.3529411764705882,0,True,Wikidata doesn't seem to have the complex 1364098
Q5022943,Alaria,124813,Alaria,genus,exact|trigram,1.0,0,True,
Q5022943,Alaria,1579828,Alaria,genus,exact|trigram,1.0,1,True,
Q5022943,Alaria,91843,Salaria,genus,trigram,0.8571428571428572,0,True,
Q5022943,Alaria,1257768,Zalaria,genus,trigram,0.8571428571428572,0,True,
Q5022943,Alaria,91844,Salarias,genus,trigram,0.75,0,True,
Q5022943,Alaria,464013,Eualaria,genus,trigram,0.75,0,True,
Q5022943,Alaria,554476,Adalaria,genus,trigram,0.75,0,True,
Q5022943,Alaria,602000,Ocalaria,genus,trigram,0.75,0,True,
Q5022943,Alaria,175677,Megalaria,genus,trigram,0.6666666666666667,0,True,
Q5022943,Alaria,1014387,Sexalaria,section,trigram,0.6666666666666667,0,True,
Q4712739,Albugo ipomoeae-panduratae,774949,Albugo ipomoeae-panduratae,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,
Q4712739,Albugo ipomoeae-panduratae,1577655,Albugo ipomoeae-panduratae,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,
Q4712739,Albugo ipomoeae-panduratae,1118097,Albugo ipomoeae-aquaticae,species,trigram,0.7692307692307692,0,True,
Q4712739,Albugo ipomoeae-panduratae,1086934,Albugo ipomoeae-pes-caprae,species,trigram,0.7307692307692308,0,True,
Q4712739,Albugo ipomoeae-panduratae,1444134,Albugo ipomoeae-hardwickii,species,trigram,0.6923076923076923,0,True,
Q4712739,Albugo ipomoeae-panduratae,119737,Ipomoea pandurata,species,trigram,0.6153846153846154,0,True,
Q4712739,Albugo ipomoeae-panduratae,1603752,Salvia muratae,species,trigram,0.34615384615384615,0,True,
Q4712739,Albugo ipomoeae-panduratae,1328337,Inuncus juratae,species,trigram,0.2692307692307693,0,True,
Q4712739,Albugo ipomoeae-panduratae,59967,Albugo,genus,trigram,0.23076923076923073,0,True,
Q4712739,Albugo ipomoeae-panduratae,1215775,Diala albugo,species,trigram,0.15384615384615385,0,True,
Q21440968,Aleochara,173233,Aleochara,genus,exact|trigram,1.0,0,True,
Q21440968,Aleochara,1182432,Aleochara,subgenus,exact|trigram,1.0,1,True,
Q21440968,Aleochara,88438,Galeocharax,genus,trigram,0.8181818181818181,0,True,
Q21440968,Aleochara,373858,Aleocharina,subtribe,trigram,0.8181818181818181,0,True,
Q21440968,Aleochara,203242,Aleocharinae,subfamily,trigram,0.75,0,True,
Q21440968,Aleochara,373629,Aleocharini,tribe,trigram,0.7272727272727273,0,True,
Q21440968,Aleochara,424368,Staleochlora,genus,trigram,0.6666666666666667,0,True,
Q21440968,Aleochara,212944,Aleochara lata,species,trigram,0.6428571428571428,0,True,
Q21440968,Aleochara,212955,Aleochara verna,species,trigram,0.6,0,True,
Q21440968,Aleochara,385207,Aleochara watti,species,trigram,0.6,0,True,
Q4721033,Alexandromys,887381,Alexandromys,genus,exact|trigram,1.0,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,1431458,Alexandromys,subgenus,exact|trigram,1.0,1,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,945290,Alexandromenia,genus,trigram,0.7142857142857143,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,887386,Alexandromys fortis,species,trigram,0.631578947368421,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,1431626,Alexandromys alpinus,species,trigram,0.6,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,887384,Alexandromys kikuchii,species,trigram,0.5714285714285714,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,887398,Alexandromys oeconomus popofensis,subspecies,trigram,0.5454545454545454,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,1174184,Alexandromenia pilosa,species,trigram,0.5238095238095238,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,1174196,Alexandromenia crassa,species,trigram,0.5238095238095238,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q4721033,Alexandromys,1174195,Alexandromenia valida,species,trigram,0.47619047619047616,0,True,the taxon tree on wikidata here seems to differ from the one in inat
Q125399249,Alexandromys,887381,Alexandromys,genus,exact|trigram,1.0,1,True,
Q125399249,Alexandromys,1431458,Alexandromys,subgenus,exact|trigram,1.0,0,True,
Q125399249,Alexandromys,945290,Alexandromenia,genus,trigram,0.7142857142857143,0,True,
Q125399249,Alexandromys,887386,Alexandromys fortis,species,trigram,0.631578947368421,0,True,
Q125399249,Alexandromys,1431626,Alexandromys alpinus,species,trigram,0.6,0,True,
Q125399249,Alexandromys,887384,Alexandromys kikuchii,species,trigram,0.5714285714285714,0,True,
Q125399249,Alexandromys,887398,Alexandromys oeconomus popofensis,subspecies,trigram,0.5454545454545454,0,True,
Q125399249,Alexandromys,1174184,Alexandromenia pilosa,species,trigram,0.5238095238095238,0,True,
Q125399249,Alexandromys,1174196,Alexandromenia crassa,species,trigram,0.5238095238095238,0,True,
Q125399249,Alexandromys,1174195,Alexandromenia valida,species,trigram,0.47619047619047616,0,True,
Q134006982,Alexandromys,887381,Alexandromys,genus,exact|trigram,1.0,0,True,
Q134006982,Alexandromys,1431458,Alexandromys,subgenus,exact|trigram,1.0,1,True,
Q134006982,Alexandromys,945290,Alexandromenia,genus,trigram,0.7142857142857143,0,True,
Q134006982,Alexandromys,887386,Alexandromys fortis,species,trigram,0.631578947368421,0,True,
Q134006982,Alexandromys,1431626,Alexandromys alpinus,species,trigram,0.6,0,True,
Q134006982,Alexandromys,887384,Alexandromys kikuchii,species,trigram,0.5714285714285714,0,True,
Q134006982,Alexandromys,887398,Alexandromys oeconomus popofensis,subspecies,trigram,0.5454545454545454,0,True,
Q134006982,Alexandromys,1174184,Alexandromenia pilosa,species,trigram,0.5238095238095238,0,True,
Q134006982,Alexandromys,1174196,Alexandromenia crassa,species,trigram,0.5238095238095238,0,True,
Q134006982,Alexandromys,1174195,Alexandromenia valida,species,trigram,0.47619047619047616,0,True,
Q108526678,Alfaria,1353598,Alfaria,genus,exact|trigram,1.0,0,True,
Q108526678,Alfaria,1560252,Alfaria,genus,exact|trigram,1.0,1,True,
Q108526678,Alfaria,1479084,Alfaria piei,species,trigram,0.5833333333333333,0,True,
Q108526678,Alfaria,1560254,Alfaria poae,species,trigram,0.5833333333333333,0,True,
Q108526678,Alfaria,1560257,Alfaria thymi,species,trigram,0.5384615384615384,0,True,
Q108526678,Alfaria,1560265,Alfaria vitis,species,trigram,0.5384615384615384,0,True,
Q108526678,Alfaria,1560261,Alfaria junci,species,trigram,0.5384615384615384,0,True,
Q108526678,Alfaria,1353599,Alfaria minuta,species,trigram,0.5,0,True,
Q108526678,Alfaria,1559161,Praos alfari,species,trigram,0.41666666666666663,0,True,
Q108526678,Alfaria,266000,Azteca alfari,species,trigram,0.3846153846153846,0,True,
Q118460899,Alfaria,1353598,Alfaria,genus,exact|trigram,1.0,1,True,
Q118460899,Alfaria,1560252,Alfaria,genus,exact|trigram,1.0,0,True,
Q118460899,Alfaria,1479084,Alfaria piei,species,trigram,0.5833333333333333,0,True,
Q118460899,Alfaria,1560254,Alfaria poae,species,trigram,0.5833333333333333,0,True,
Q118460899,Alfaria,1560257,Alfaria thymi,species,trigram,0.5384615384615384,0,True,
Q118460899,Alfaria,1560265,Alfaria vitis,species,trigram,0.5384615384615384,0,True,
Q118460899,Alfaria,1560261,Alfaria junci,species,trigram,0.5384615384615384,0,True,
Q118460899,Alfaria,1353599,Alfaria minuta,species,trigram,0.5,0,True,
Q118460899,Alfaria,1559161,Praos alfari,species,trigram,0.41666666666666663,0,True,
Q118460899,Alfaria,266000,Azteca alfari,species,trigram,0.3846153846153846,0,True,
Q4726221,Alicia,201297,Alicia,genus,exact|trigram,1.0,0,True,
Q4726221,Alicia,1069902,Alicia,genus,exact|trigram,1.0,1,True,
Q4726221,Alicia,1175485,Malicia,genus,trigram,0.8571428571428572,0,True,
Q4726221,Alicia,949756,Egalicia,genus,trigram,0.75,0,True,
Q4726221,Alicia,1105322,Aliciana,genus,trigram,0.75,0,True,
Q4726221,Alicia,372828,Caliciales,order,trigram,0.6,0,True,
Q4726221,Alicia,576103,Ruthalicia,genus,trigram,0.6,0,True,
Q4726221,Alicia,1018354,Tetralicia,genus,trigram,0.6,0,True,
Q4726221,Alicia,117923,Caliciaceae,family,trigram,0.5454545454545454,0,True,
Q4726221,Alicia,252306,Alicianella,genus,trigram,0.5454545454545454,0,True,
Q124258740,Aliena,711681,Aliena,subsection,exact|trigram,1.0,0,True,
Q124258740,Aliena,754344,Aliena,genus,exact|trigram,1.0,0,True,
Q124258740,Aliena,1569045,Aliena,genus,exact|trigram,1.0,1,True,
Q124258740,Aliena,1654821,Alienates,genus,trigram,0.6666666666666667,0,True,
Q124258740,Aliena,1431514,Alienauroa,subgenus,trigram,0.6,0,True,
Q124258740,Aliena,667476,Gouna aliena,species,trigram,0.5,0,True,
Q124258740,Aliena,760993,Aliena arida,species,trigram,0.5,0,True,
Q124258740,Aliena,910357,Stipa aliena,species,trigram,0.5,0,True,
Q124258740,Aliena,1405283,Bia alienata,species,trigram,0.5,0,True,
Q124258740,Aliena,1569046,Aliena parva,species,trigram,0.5,0,True,
Q38834566,Allawrencius,998018,Allawrencius,genus,exact|trigram,1.0,1,True,
Q38834566,Allawrencius,808315,Lawrencia,genus,trigram,0.6666666666666667,0,True,
Q38834566,Allawrencius,1521188,Allawrencius nodulosus,species,trigram,0.5454545454545454,0,True,
Q38834566,Allawrencius,1242419,Lawrencia diffusa,species,trigram,0.47058823529411764,0,True,
Q38834566,Allawrencius,12752,Turdus lawrencii,species,trigram,0.4375,0,True,
Q38834566,Allawrencius,1676480,Lawrencia repens,species,trigram,0.4375,0,True,
Q38834566,Allawrencius,677196,Nelrivia lawrenci,species,trigram,0.4117647058823529,0,True,
Q38834566,Allawrencius,808316,Lawrencia spicata,species,trigram,0.4117647058823529,0,True,
Q38834566,Allawrencius,896439,Lawrencia helmsii,species,trigram,0.4117647058823529,0,True,
Q38834566,Allawrencius,1470956,Lawrencia berthae,species,trigram,0.3529411764705882,0,True,
Q21441307,Allodonta,701642,Allodonta,genus,exact|trigram,1.0,0,True,
Q21441307,Allodonta,1583545,Allodonta,subgenus,exact|trigram,1.0,1,True,
Q21441307,Allodonta,1671232,Mallodonina,subtribe,trigram,0.7272727272727273,0,True,
Q21441307,Allodonta,252109,Mallodon,genus,trigram,0.6666666666666667,0,True,
Q21441307,Allodonta,88342,Exallodontus,genus,trigram,0.6666666666666667,0,True,
Q21441307,Allodonta,642898,Allodontermes,genus,trigram,0.6153846153846154,0,True,
Q21441307,Allodonta,707860,Allodontoides,genus,trigram,0.6153846153846154,0,True,
Q21441307,Allodonta,252166,Mallodonopsis,genus,trigram,0.5384615384615384,0,True,
Q21441307,Allodonta,1414053,Neomallodon,genus,trigram,0.4545454545454546,0,True,
Q21441307,Allodonta,934176,Allomallodon,genus,trigram,0.41666666666666663,0,True,
Q50749900,Alloeorhynchus,375430,Alloeorhynchus,genus,exact|trigram,1.0,0,True,
Q50749900,Alloeorhynchus,1496470,Alloeorhynchus,subgenus,exact|trigram,1.0,1,True,
Q50749900,Alloeorhynchus,1604829,Alloeorhynchus wau,species,trigram,0.7777777777777778,0,True,
Q50749900,Alloeorhynchus,1604822,Alloeorhynchus macer,species,trigram,0.7,0,True,
Q50749900,Alloeorhynchus,1601872,Alloeorhynchus niger,species,trigram,0.7,0,True,
Q50749900,Alloeorhynchus,407435,Alloeorhynchus myersi,species,trigram,0.6666666666666667,0,True,
Q50749900,Alloeorhynchus,1491840,Alloeorhynchus putoni,species,trigram,0.6666666666666667,0,True,
